"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
312,"Bebarov· Rujbrov·, Zuzka (KS»M)","red","KS»M",0.897271599834642,0.805872421313158,0.05,1,0.7
340,"Parkanov·, Vlasta (TOP 09)","darkviolet","TOP 09",0.639652677279305,0.46827849156684,0.05,1,0.7
345,"Bartoö, Walter (ODS)","blue","ODS",0.755064076064489,0.712743103394503,0.05,1,0.7
346,"Bendl, Petr (ODS)","blue","ODS",0.651922281934684,0.574354417311128,0.05,1,0.7
354,"»ern˝, Karel (»SSD)","orange","»SSD",0.861691130866239,0.911484198031761,0.05,1,0.7
356,"Doktor, Michal (ODS)","blue","ODS",0.590946672178586,0.598823169829673,0.05,1,0.7
366,"Hojda, Pavel (KS»M)","red","KS»M",0.8462174452253,0.840563413351989,0.05,1,0.7
377,"Kalousek, Miroslav (TOP 09)","darkviolet","TOP 09",0.567796610169492,0.597371221963854,0.05,1,0.7
386,"K¯eËek, Stanislav (»SSD)","orange","»SSD",0.683068017366136,0.695481983329685,0.05,1,0.7
392,"Lobkowicz, Jaroslav (TOP 09)","darkviolet","TOP 09",0.896836882365102,0.626558700232708,0.05,1,0.7
401,"NÏmcov·, Miroslava (ODS)","blue","ODS",0.900764936944387,0.671215846959458,0.05,1,0.7
410,"Petr, B¯etislav (»SSD)","orange","»SSD",0.7004662004662,0.467030376750644,0.05,1,0.7
415,"Such·nek, Pavel (ODS)","blue","ODS",0.730618151746951,0.64156457600674,0.05,1,0.7
422,"Urban, Milan (»SSD)","orange","»SSD",0.682861277651437,0.77321076772902,0.05,1,0.7
1296,"GandaloviË, Petr (ODS)","blue","ODS",0.592715231788079,0.246359363937636,0.05,1,0.7
4778,"GrospiË, Stanislav (KS»M)","red","KS»M",0.825134353038446,0.788104690817249,0.05,1,0.7
5255,"Svoboda, Miroslav (»SSD)","orange","»SSD",0.674424826110219,0.704812810007379,0.05,1,0.7
5261,"Dolejö, Ji¯Ì (KS»M)","red","KS»M",0.815006200909467,0.767916599710603,0.05,1,0.7
5268,"Vostr·, Miloslava (KS»M)","red","KS»M",0.865619185445524,0.739502294616491,0.05,1,0.7
5270,"Bran˝, Petr (KS»M)","red","KS»M",0.787722199255891,0.761422911615986,0.05,1,0.7
5272,"Votava, V·clav (»SSD)","orange","»SSD",0.816828612776514,0.819691895143529,0.05,1,0.7
5273,"PospÌöil, Ji¯Ì (ODS)","blue","ODS",0.557370270829026,0.555218452988242,0.05,1,0.7
5274,"Lev·, Ivana (KS»M)","red","KS»M",0.876576390324581,0.82984561039002,0.05,1,0.7
5279,"Kr·kora, Jaroslav (»SSD)","orange","»SSD",0.763125258371228,0.933750401642453,0.05,1,0.7
5282,"äenfeld, Josef (KS»M)","red","KS»M",0.92040520984081,0.865741589517541,0.05,1,0.7
5290,"Markov·, SoÚa (KS»M)","red","KS»M",0.841844118255117,0.834273726720323,0.05,1,0.7
5292,"V·Úa, Miroslav (»SSD)","orange","»SSD",0.788298532148026,0.809099728599518,0.05,1,0.7
5294,"Zgarba, Petr (»SSD)","orange","»SSD",0.807971014492754,0.321788087073062,0.05,1,0.7
5296,"Rusov·, Marie (KS»M)","red","KS»M",0.796568120735993,0.777041372298547,0.05,1,0.7
5297,"Haöek, Michal (»SSD)","orange","»SSD",0.329474989665151,0.545392147038085,0.05,1,0.7
5300,"Mencl, V·clav (ODS)","blue","ODS",0.723589001447178,0.630650746796254,0.05,1,0.7
5301,"äeich, David (ODS)","blue","ODS",0.670456894769485,0.660190777055233,0.05,1,0.7
5307,"»ern˝, Alexander (KS»M)","red","KS»M",0.899317758941493,0.791004867345862,0.05,1,0.7
5310,"SeÔa, AntonÌn (»SSD)","orange","»SSD",0.88215836262146,0.808887981492199,0.05,1,0.7
